Depth,AC(us/m),SP(MV),POR(%),GR(API),CNL£¨¦µ%£©
2410.778,314.674,55.827,0.296,79.766,26.54
2410.879,311.625,54.193,0.338,81.691,26.574
2410.98,304.604,52.585,0.143,83.091,26.696
2411.082,295.355,51.034,0.021,83.715,26.27
2411.183,286.043,48.184,0.021,83.366,24.937
2411.284,275.804,46.911,0.209,82.135,23.169
2411.385,269.084,45.75,0.931,81.021,21.887
2411.486,271.467,44.705,1.423,80.565,21.582
2411.587,279.49,42.974,0.822,80.921,22.227
2411.688,289.338,42.277,0.059,82.912,23.503
2411.79,301.064,41.677,0.017,86.695,24.968
2411.891,310.579,41.167,0.016,91.036,26.276
2411.992,314.224,40.386,0.016,93.502,26.95
2412.093,315.274,40.106,0.017,94.133,26.928
2412.194,315.76,39.897,0.02,94.451,26.625
2412.295,315.743,39.758,0.642,95.421,26.609
2412.396,316.662,39.689,1.816,96.341,26.705
2412.498,318.308,39.761,1.417,96.723,26.541
2412.599,318.822,39.906,0.188,97.333,26.45
2412.7,318.756,40.124,0.018,98.308,26.945
2412.801,318.246,40.772,0.016,99.042,27.91
2412.902,316.279,41.181,0.014,99.831,28.394
2413.003,314.253,41.623,0.01,101.076,27.969
2413.104,314.157,42.075,0.006,102.147,27.375
2413.205,314.816,42.919,0.006,101.65,27.177
2413.306,315.592,43.269,0.01,98.908,27.303
2413.407,316.157,43.548,0.017,95.564,27.475
2413.509,316.959,43.745,0.021,93.291,27.662
2413.61,317.513,43.895,0.188,92.007,27.653
2413.711,316.637,43.886,0.254,90.259,27.379
2413.812,315.467,43.865,0.18,87.788,27.361
2413.913,315.934,43.872,0.038,86.402,28.022
2414.014,317.046,44.112,0.019,88.013,28.8
2414.115,317.423,44.392,0.018,91.622,28.997
2414.216,317.946,44.786,0.017,94.719,28.69
2414.317,318.881,45.281,0.017,95.952,28.686
2414.418,318.791,46.443,0.016,96.036,29.261
2414.52,318.362,47.027,0.017,96.687,29.737
2414.621,320.07,47.558,0.019,97.745,29.48
2414.722,323.213,48.011,0.02,98.065,28.721
2414.823,325.35,48.658,0.019,97.458,28.257
2414.925,325.91,48.874,0.018,97.123,28.293
2415.026,325.584,49.041,0.018,97.881,28.293
2415.127,325.166,49.174,0.019,98.018,27.81
2415.229,325.14,49.329,0.02,95.945,27.126
2415.33,324.07,49.324,0.031,91.378,27.053
2415.431,321.83,49.245,0.277,86.887,27.877
2415.532,320.094,49.089,0.476,84.689,29.111
2415.633,318.536,48.596,0.176,84.588,29.803
2415.734,317.16,48.305,0.019,84.938,29.433
2415.835,317.809,48.007,0.013,85.878,28.305
2415.937,320.688,47.707,0.01,87.922,27.082
2416.038,323.474,47.088,0.008,90.108,26.102
2416.139,324.791,46.761,0.007,90.753,25.432
2416.24,324.589,46.422,0.007,89.655,25.201
2416.342,322.57,46.077,0.008,88.464,25.543
2416.443,319.466,45.39,0.008,89.233,26.56
2416.544,317.28,45.065,0.009,91.868,28.011
2416.645,316.306,44.77,0.009,94.983,29.246
2416.746,315.589,44.515,0.009,96.386,29.789
2416.848,316.139,44.161,0.007,96.399,29.665
2416.949,318.289,44.062,0.008,96.448,29.313
2417.05,320.331,44.011,0.011,96.289,29.015
2417.151,322.509,44.008,0.013,94.76,28.878
2417.253,324.235,44.186,0.015,91.435,28.914
2417.354,324.523,44.4,0.016,87.77,28.949
2417.455,324.395,44.711,0.016,86.385,28.752
2417.557,324.474,45.101,0.014,89.137,28.467
2417.658,323.902,45.962,0.007,94.642,28.382
2417.759,322.722,46.337,0.002,99.91,28.391
2417.86,322.148,46.633,0,101.041,28.035
2417.961,323.021,46.851,0,98.116,27.377
2418.063,324.185,47.136,0,93.624,27.103
2418.164,323.405,47.259,0,90.298,27.383
2418.265,321.782,47.396,0,88.091,27.615
2418.366,317.983,47.557,0,85.359,27.034
2418.467,307.247,47.987,0,81.403,25.358
2418.568,291.328,48.28,0,78.073,22.711
2418.669,275.298,48.652,0,76.352,19.78
2418.771,258.284,49.124,0,75.436,17.433
2418.872,244.502,50.417,0,75.203,16.067
2418.973,243.107,51.227,0,77.439,15.771
2419.074,252.555,52.109,0,83.319,17.091
2419.176,267.744,53.016,0,90.93,20.208
2419.277,284.702,54.657,0,95.815,24.667
2419.378,300.355,55.264,0.003,96.565,27.795
2419.479,309.649,55.658,0.007,94.261,27.819
2419.581,313.033,55.812,0.012,91.947,26.449
2419.682,314.557,55.398,0.015,90.461,25.74
2419.783,317.652,54.875,0.015,88.966,25.883
2419.884,321.145,54.527,0.01,86.976,26.598
2419.986,324.419,54.18,0.005,85.413,27.519
2420.087,326.788,52.379,0.001,84.933,28.674
2420.188,326.744,51.308,0.001,84.705,30.017
2420.29,325.337,50.132,0,84.421,30.767
2420.391,324.696,48.85,0,84.604,30.287
2420.492,324.043,45.963,0,85.187,28.818
2420.594,323.357,44.364,0.002,85.712,27.719
2420.695,323.398,42.674,0.003,85.58,27.35
2420.796,323.071,40.905,0.003,84.882,27.374
2420.897,321.426,37.148,0.004,83.81,27.612
2420.999,319.61,35.168,0.004,83.123,28.161
2421.1,318.081,33.142,0.006,83.611,28.758
2421.201,316.487,31.113,0.009,85.604,28.843
2421.303,314.936,27.283,0.014,88.671,28.317
2421.404,314.715,25.598,0.018,92.218,27.967
2421.506,316.805,24.114,0.024,95.794,28.527
2421.607,319.825,22.835,0.27,98.878,29.775
2421.708,322.174,20.818,1.17,101.346,30.311
2421.81,323.677,20.025,3.354,102.709,29.408
2421.911,323.914,19.343,6.271,103.072,28.045
2422.012,321.945,18.751,7.323,102.927,27.637
2422.114,318.719,17.779,6.74,103.162,28.084
2422.215,315.795,17.381,4.572,104.043,28.605
2422.316,314.49,17.034,2.734,104.819,29.161
2422.418,314.317,16.738,2.736,105.242,30.163
2422.519,315.125,16.278,4.098,105.921,31.289
2422.62,317.099,16.099,5.346,106.372,31.514
2422.721,318.955,15.946,5.258,105.175,30.549
2422.823,319.006,15.812,4.565,102.352,29.188
2422.924,316.974,15.585,4.461,100.181,28.179
2423.025,313.892,15.487,5.254,100.306,27.707
2423.126,311.073,15.396,5.385,101.509,27.535
2423.227,308.514,15.315,5.01,101.705,27.463
2423.328,306.222,15.177,3.788,101.227,27.369
2423.429,305.539,15.115,2.927,101.24,27.145
2423.531,306.297,15.052,2.99,101.534,26.915
2423.632,307.987,14.983,2.908,101.204,27.049
2423.733,311.788,14.831,2.578,101.038,27.885
2423.834,317.038,14.756,1.989,102.029,29.039
2423.936,320.414,14.689,1.139,103.566,29.484
2424.037,320.191,14.631,0.522,103.577,28.73
2424.138,317.453,14.542,2.32,101.662,27.358
2424.239,312.221,14.508,5.127,99.17,26.118
2424.34,306.04,14.481,11.051,97.874,25.35
2424.442,301.894,14.46,11.12725,99.174,24.944
2424.543,303.029,14.444,11.2035,102.542,24.793
2424.644,309.144,14.447,11.27975,105.227,25.071
2424.745,318.177,14.456,10.730875,106.106,25.912
2424.846,326.877,14.468,10.182,105.972,27.337
2424.948,333.58,14.495,10.221,105.557,29.072
2425.049,337.029,14.506,10.129,103.748,30.643
2425.15,336.617,14.512,9.476,100.047,31.41
2425.251,333.877,14.511,8.332,97.515,31.265
2425.353,331.12,14.491,7.205,98.285,30.84
2425.454,330.248,14.475,6.404,101.784,30.828
2425.555,330.784,14.464,6.369,104.762,31.115
2425.656,332.036,14.462,7.248,106.083,31.277
2425.757,333.721,14.496,8.466,106.837,31.096
2425.858,334.592,14.533,9.319,108.484,30.674
2425.96,334.054,14.58,9.944,110.424,30.08
2426.061,333.9,14.633,10.569,110.505,29.526
2426.162,334.189,14.744,10.781,108.436,29.07
2426.263,333.406,14.791,9.846,105.629,28.525
2426.365,331.139,14.827,6.476,103.272,27.784
2426.466,327.313,14.851,0.013,101.755,27.076
2426.567,322.478,14.876,0.013,101.416,26.974
2426.669,317.478,14.886,0.03,101.808,27.752
2426.77,313.671,14.899,1.627,102.924,28.934
2426.871,311.923,14.917,3.177,104.184,29.443
2426.972,311.495,14.97,1.816,105.069,28.907
2427.074,311.471,15.003,0.176,105.481,27.979
2427.175,311.981,15.041,0.015,105.436,27.572
2427.277,313.814,15.083,0.007,105.657,27.567
2427.378,317.785,15.185,0.003,105.564,28.566
2427.479,321.763,15.242,0.005,104.502,29.484
2427.581,324.043,15.302,0.014,103.862,29.988
2427.682,326.197,15.361,0.336,104.337,29.806
2427.783,328.778,15.467,1.879,104.812,29.324
2427.885,329.721,15.504,2.135,104.749,28.573
2427.986,329.091,15.526,1.094,104.476,27.341
2428.087,327.816,15.531,0.24,104.094,26.195
2428.189,324.042,15.506,0.138,102.99,25.764
2428.29,318.053,15.49,0.753,101.246,26.12
2428.391,313.037,15.476,2.48,100.509,26.713
2428.493,310.482,15.466,2.754,101.827,27.266
2428.594,308.899,15.443,0.838,104.618,27.905
2428.696,308.94,15.425,0.021,107.103,28.746
2428.797,311.419,15.402,6.102,108.623,29.771
2428.898,315.435,15.375,8.221,109.578,30.703
2429,320.225,15.325,9.541,110.041,30.969
2429.101,323.806,15.313,10.126,109.895,30.291
2429.202,325.196,15.317,10.306,109.534,29.426
2429.304,324.925,15.341,10.074,109.387,28.945
2429.405,323.6,15.445,9.651,109.209,29.105
2429.506,322.12,15.516,9.798,108.899,29.783
2429.608,322.598,15.593,10.639,109.178,30.716
2429.709,324.454,15.67,10.646,109.848,31.443
2429.811,325.78,15.817,10.653,109.328,31.668
2429.912,326.05,15.887,10.66,108.112,31.474
2430.013,325.822,15.956,10.667,107.229,31.098
2430.115,325.146,16.025,10.674,106.577,30.405
2430.216,324.412,16.162,10.681,105.907,29.264
2430.318,323.226,16.23,10.688,105.67,28.133
2430.419,321.766,16.295,10.695,106.999,27.649
2430.52,322.438,16.355,10.702,109.782,27.94
2430.621,326.084,16.468,10.709,112.248,28.576
2430.723,331.043,16.527,10.716,113.723,29.051
2430.824,336.482,16.593,10.723,114.407,29.17
2430.925,341.747,16.669,10.73,115.613,29.133
2431.027,344.768,16.84,10.737,117.138,29.174
2431.128,345.976,16.923,10.744,117.051,29.579
2431.229,349.17,16.999,10.751,115.545,30.625
2431.331,355.876,17.066,10.758,114.862,32.4
2431.432,363.234,17.189,10.765,116.51,34.48
2431.533,367.522,17.254,10.772,118.397,35.743
2431.635,368.193,17.324,10.779,118.342,35.496
2431.736,367.643,17.396,10.786,116.981,34.354
2431.837,365.538,17.539,10.793,115.781,33.366
2431.938,360.449,17.609,10.8,115.103,32.996
2432.039,355.482,17.681,10.807,114.114,33.156
2432.14,351.997,17.757,10.814,112.895,33.503
2432.241,346.484,17.932,10.821,111.628,33.451
2432.343,339.064,18.036,10.828,109.911,32.621
2432.444,334.541,18.154,10.835,107.794,31.43
2432.545,334.534,18.29,10.842,106.265,30.65
2432.646,336.921,18.629,10.849,106.436,30.744
2432.747,341.685,18.833,10.856,108.536,31.849
2432.848,350.089,19.058,10.863,110.92,33.608
2432.949,357.326,19.301,10.87,112.326,34.945
2433.05,355.49,19.837,10.877,112.699,34.882
2433.151,342.907,20.13,10.884,112.959,33.702
2433.252,330.088,20.444,10.891,113.232,32.425
2433.353,322.366,20.781,10.898,112.881,31.409
2433.454,320.493,21.543,10.276,112.231,30.388
2433.555,327.683,21.975,10.749,111.79,29.09
2433.657,339.778,22.443,10.766,111.523,27.605
2433.758,341.132,22.944,10.783,111.279,26.318
2433.859,331.033,23.985,0.019,111.118,25.302
2433.96,319.384,24.483,0.019,110.581,24.489
2434.062,310.619,24.935,0.027,109.209,23.89
2434.163,304.39,25.325,0.161,106.947,23.695
2434.264,303.574,25.899,0.038,104.711,23.962
2434.365,306.448,26.088,0.017,103.09,24.273
2434.467,307.511,26.218,0.012,101.263,23.892
2434.568,306.222,26.291,0.008,98.404,22.66
2434.669,304.874,26.254,0.009,94.066,21.358
2434.771,300.425,26.142,0.014,89.311,20.832
2434.872,292.03,25.979,0.019,86.764,20.995
2434.973,286.009,25.781,0.02,87.854,21.154
2435.074,284.857,25.368,0.018,91.562,21.204
2435.175,287.84,25.192,0.018,94.696,21.579
2435.276,296.469,25.055,0.126,94.85,22.583
2435.377,306.581,24.96,0.883,92.78,23.923
2435.479,310.204,24.902,0.967,90.918,24.859
2435.58,307.616,24.938,0.118,91.121,24.699
2435.682,303.863,25.019,0.014,92.04,23.433
2435.783,299.708,25.146,0.007,91.685,21.756
2435.885,291.255,25.558,0.006,89.14,20.261
2435.986,278.222,25.852,0.009,86.619,18.915
2436.087,266.54,26.211,0.012,85.952,17.78
2436.189,263.019,26.635,0.015,87.423,17.137
2436.29,268.545,27.674,0.017,89.994,17.537
2436.391,282.53,28.278,0.017,92.687,19.482
2436.493,301.381,28.93,0.019,94.559,22.728
2436.594,316.052,29.626,0.03,95.623,25.977
2436.696,319.482,31.128,0.339,96.729,27.406
2436.797,315.872,31.923,1.113,98.486,27.739
2436.898,312.879,32.728,2.458,100.29,28.391
2437,314.269,33.504,3.678,101.014,29.107
2437.101,318.426,34.716,4.351,99.381,29.245
2437.203,323.033,35.011,4.829,94.246,28.58
2437.304,322.723,35.042,5.37,85.47,25.623
2437.405,309.711,34.822,5.498,76.299,19.168
2437.507,282.771,33.884,4.643,69.775,13.728
2437.608,255.501,33.328,2.784,67.337,11.239
2437.709,241.041,32.796,0.654,67.697,11.067
2437.811,243.69,32.317,0.018,69.992,11.782
2437.912,261.177,31.542,0.01,73.736,12.213
2438.013,285.88,31.244,0.01,78.784,12.168
2438.115,305.438,30.995,0.015,84.736,13.057
2438.216,310.991,30.783,0.017,90.376,15.374
2438.318,304.927,30.387,0.017,94.287,17.871
2438.419,291.641,30.171,0.016,94.807,18.85
2438.521,274.599,29.935,0.014,91.798,18.669
2438.622,258.291,29.679,0.008,86.592,18.581
2438.724,250.626,29.156,0,81.745,18.547
2438.825,253.469,28.916,0,78.827,17.968
2438.927,267.074,28.707,0,78.761,17.309
2439.028,287.671,28.531,0,82.561,17.609
2439.129,306.542,28.241,0,89.526,19.489
2439.23,316.412,28.086,0.01,97.84,22.553
2439.332,316.978,27.9,0.017,103.153,25.768
2439.433,313.015,27.677,0.02,103.314,27.781
2439.534,309.855,27.187,0.019,99.16,28.633
2439.636,309.775,26.982,0.016,94.719,28.887
2439.737,311.899,26.846,0.014,92.663,28.813
2439.838,315.82,26.797,0.01,94.374,28.833
2439.94,320.945,26.986,0.009,98.103,29.302
2440.041,325.6,27.214,0.01,102.42,30.195
2440.142,327.778,27.521,0.013,105.71,30.728
2440.243,327.799,27.893,0.014,107.272,30.136
2440.345,325.86,28.769,0.013,106.45,28.562
2440.446,322.371,29.231,0.011,102.55,26.79
2440.548,319.191,29.679,0.01,97.211,25.263
2440.649,318.26,30.092,0.012,93.643,24.63
2440.75,318.605,30.777,0.014,93.386,25.083
2440.852,317.766,31.047,0.012,95.414,26.357
2440.953,313.354,31.285,0.007,97.796,27.434
2441.054,306.937,31.508,0.003,98.292,27.729
2441.156,301.642,32.027,0.006,96.164,27.541
2441.257,300.101,32.39,0.012,92.998,27.565
2441.358,303.157,32.863,0.015,92.56,27.658
2441.459,311.131,33.465,0.018,95.903,27.401
2441.561,320.475,35.069,0.043,99.415,26.838
2441.662,326.455,36.054,0.358,100.306,26.633
2441.763,327.867,37.151,0.533,99.001,26.928
2441.864,326.677,38.356,0.33,97.443,27.184
2441.966,324.058,41.066,0.058,96.327,27.11
2442.067,320.737,42.517,0.018,95.988,27.221
2442.168,318.418,43.967,0.015,96.649,27.844
2442.269,318.025,45.364,0.015,97.7,28.511
2442.37,318.81,47.874,0.02,97.712,28.419
2442.471,319.468,48.996,0.471,96.541,27.628
2442.573,319.269,50.063,1.242,94.254,26.878
2442.674,318.236,51.102,1.453,90.655,26.514
2442.775,317.127,53.1,0.939,87.026,26.28
2442.876,316.947,54.026,0.266,85.443,26.095
2442.978,317.791,54.877,0.02,86.448,26.367
2443.079,319.491,55.646,0.017,87.674,27.507
2443.18,322.359,56.944,0.017,87.378,29.115
2443.281,325.756,57.492,0.02,86.151,30.345
2443.383,327.982,57.988,0.492,85.101,30.558
2443.484,329.286,58.437,1.35,85.045,30.064
2443.585,330.905,59.219,0.861,85.928,29.089
2443.687,332.548,59.556,0.113,87.023,27.802
2443.788,333.39,59.854,0.018,87.021,26.757
2443.889,333.206,60.108,0.014,85.589,26.572
2443.99,333.042,60.453,0.01,83.625,27.253
2444.092,333.42,60.534,0.008,82.725,27.93
2444.193,333.381,60.549,0.013,83.417,27.723
2444.295,331.832,60.498,0.02,84.93,27.071
2444.396,328.25,60.178,0.209,85.78,26.917
2444.498,322.711,59.898,0.147,85.303,27.633
2444.599,316.192,59.527,0.02,83.753,28.665
2444.701,310.61,59.058,0.018,81.859,29.199
2444.802,307.813,57.794,0.02,80.232,28.867
2444.904,308.761,56.978,0.272,79.471,28.273
2445.005,313.338,56.017,0.906,79.139,27.849
2445.107,319.746,54.895,0.799,78.273,27.971
2445.208,324.973,52.118,0.267,77.091,28.453
2445.31,328.928,50.456,0.136,76.971,28.954
2445.411,332.584,48.623,0.315,78.193,28.749
2445.513,334.708,46.641,0.627,78.655,27.293
2445.614,329.793,42.387,0.402,76.892,24.876
2445.716,313.028,40.207,0.096,73.777,22.441
2445.817,291.317,38.059,0.027,71.433,20.819
2445.919,273.575,35.991,0.059,71.197,20.358
2446.02,261.155,32.295,0.373,74.752,20.326
2446.122,256.712,30.742,1.058,81.403,20.11
2446.223,266.397,29.409,1.618,88.432,19.747
2446.324,282.003,28.285,2.04,92.337,20.242
2446.426,294.571,26.535,2.842,93.505,22.565
2446.528,303.584,25.827,4.032,94.249,26.313
2446.629,310.882,25.186,4.758,96.021,28.993
2446.73,314.431,24.591,4.825,97.561,29.241
2446.832,314.613,23.498,4.699,97.598,28.903
2446.934,314.549,22.997,3.948,96.259,28.98
2447.035,314.443,22.533,1.936,95.259,29.421
2447.136,313.586,22.113,0.183,96.13,30.26
2447.238,313.272,21.412,0.016,98.272,31.116
2447.339,313.708,21.122,0.012,100.468,30.879
2447.44,312.891,20.863,0.013,102.061,29.771
2447.541,311.21,20.622,0.017,102.004,28.683
2447.643,310.855,20.161,0.02,99.863,27.777
2447.744,311.084,19.924,0.02,97.574,26.702
2447.845,310.369,19.678,0.015,97.136,25.684
2447.947,308.836,19.421,0.008,98.032,25.317
2448.048,307.348,18.895,0.005,97.715,25.763
2448.149,306.361,18.645,0.007,95.42,26.97
2448.25,306.729,18.417,0.01,93.002,28.349
2448.352,308.502,18.218,0.013,92.806,29.295
2448.453,311.077,17.918,0.018,95.459,29.4
2448.555,314.45,17.816,0.262,99.655,29.323
2448.656,318.738,17.738,1.455,102.497,29.393
2448.757,321.709,17.677,2.484,103.045,29.147
2448.859,321.522,17.569,2.819,102.021,28.247
2448.96,319.55,17.512,2.178,100.56,26.833
2449.062,315.874,17.453,0.934,99.23,25.635
2449.163,308.411,17.395,0.229,98.493,25.038
2449.264,299.213,17.296,0.186,98.295,24.911
2449.366,294.598,17.257,0.393,97.689,24.79
2449.467,293.932,17.221,0.641,96.09,24.49
2449.569,294.419,17.184,0.618,94.083,24.43
2449.67,296.99,17.093,0.407,91.845,24.74
2449.771,299.915,17.042,0.214,89.142,24.864
2449.873,297.968,16.99,0.088,86.61,24.038
2449.975,292,16.941,0.021,84.779,22.92
2450.076,286.782,16.844,0.017,83.604,22.584
2450.177,284.819,16.791,0.011,83.179,23.525
2450.279,286.58,16.73,0.011,84.175,24.831
2450.38,291.904,16.662,0.014,86.326,25.333
2450.482,298.31,16.507,0.013,89.254,24.799
2450.583,303.011,16.426,0.007,93.234,24.188
2450.685,305.354,16.347,0.001,98.145,24.24
2450.786,306.028,16.271,0.001,101.604,24.934
2450.887,306.585,16.144,0.002,101.452,25.925
2450.989,308.049,16.095,0,99.464,26.712
2451.09,310.026,16.055,0,98.344,26.792
2451.191,311.102,16.026,0,98.393,26.608
2451.293,310.804,15.994,0,98.671,26.862
2451.394,310.616,15.991,0,99.608,27.447
2451.496,312.031,15.997,0,102.189,27.88
2451.597,314.749,16.014,0.003,105.812,27.741
2451.698,317.717,16.078,0.007,108.784,27.589
2451.8,320.001,16.122,0.008,110.171,27.632
2451.901,320.487,16.169,0.011,109.22,27.414
2452.003,318.525,16.21,0.017,105.851,27.012
2452.104,314.869,16.251,0.021,101.576,26.974
2452.205,311.04,16.244,0.02,98.313,27.438
2452.307,307.6,16.222,0.014,97.193,27.897
2452.408,304.457,16.19,0.007,97.659,27.824
2452.51,302.609,16.124,0.001,98.603,27.335
2452.611,303.07,16.101,0,99.889,26.457
2452.712,305,16.09,0,101.297,25.405
2452.814,307.428,16.089,0,101.942,24.851
2452.915,308.93,16.108,0,101.434,25.002
2453.016,308.624,16.121,0,100.175,25.524
2453.118,307.591,16.137,0,99.685,26.157
2453.219,308.152,16.157,0,100.175,27.127
2453.32,311.466,16.229,0,100.978,28.573
2453.422,316.629,16.284,0,101.377,29.982
2453.523,320.588,16.35,0,100.732,30.733
2453.624,322.141,16.427,0,99.772,30.659
2453.726,321.244,16.616,0,100.506,29.7
2453.827,318.883,16.734,0,102.813,28.259
2453.928,316.789,16.872,0,104.204,27.083
2454.03,315.838,17.028,0.004,103.098,26.618
2454.131,314.796,17.374,0,100.772,27.175
2454.232,312.141,17.55,0,99.174,28.057
2454.333,307.145,17.722,0.002,97.914,28.062
2454.434,301.21,17.891,0.006,96.039,26.738
2454.535,296.74,18.245,0.005,94.24,25.23
2454.636,295.146,18.44,0.003,93.594,24.612
2454.738,296.907,18.649,0.003,94.285,24.955
2454.839,301.444,18.871,0.01,95.843,25.784
2454.94,306.515,19.328,0.032,97.86,26.642
2455.042,310.608,19.553,2.996,99.402,27.241
2455.143,314.235,19.771,7.247,99.079,27.44
2455.244,316.904,19.977,7.925,96.771,27.242
2455.345,315.667,20.357,7.142,93.999,26.833
2455.446,312.343,20.533,4.008,92.138,26.33
2455.548,311.034,20.707,0.6,91.694,26.063
2455.649,310.594,20.883,0.018,92.717,26.241
2455.75,310.162,21.259,0.01,94.698,26.925
2455.852,312.528,21.454,0.005,96.866,27.689
2455.953,315.138,21.642,0.002,98.315,28.157
2456.054,314.438,21.813,0.006,98.55,28.127
2456.155,312.23,22.064,0.014,96.896,27.692
2456.256,311.285,22.136,0.021,93.99,26.931
2456.358,310.535,22.173,0.106,92.056,25.938
2456.459,309.506,22.179,0.021,93.01,25.248
2456.56,309.548,22.114,0.015,95.451,25.135
2456.661,310.437,22.048,0.008,97.869,25.444
2456.763,311.33,21.964,0.001,99.835,25.83
2456.864,311.979,21.869,0,101.54,26.214
2456.965,312.174,21.693,0,102.078,26.566
2457.066,312.292,21.642,0,100.202,26.735
2457.168,312.738,21.631,0,97.085,26.676
2457.269,313.422,21.667,0,95.003,26.891
2457.37,313.922,21.879,0,95.296,27.601
2457.472,312.691,22.04,0,96.869,28.632
2457.573,309.358,22.224,0.006,97.777,29.201
