X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
2450.685,16.347,2.937,0.057,35.839,1257.646,3.981,0.018,1.047,5.839,1.966,98.145,305.354,0.998,6
2450.786,16.271,2.962,0.057,35.83,1256.251,3.986,0.01,1.059,5.828,1.917,101.604,306.028,0.998,1
2450.887,16.144,2.967,0.057,35.814,1254.857,3.99,0.01,1.066,5.834,1.872,101.452,306.585,0.999,1
2450.989,16.095,2.956,0.058,35.8,1252.069,3.992,0.015,1.063,5.845,1.831,99.464,308.049,0.999,1
2451.09,16.055,2.949,0.058,35.769,1242.309,3.989,0.017,1.016,5.829,1.791,98.344,310.026,0.999,1
2451.191,16.026,2.948,0.058,35.772,1239.52,3.984,0.017,0.985,5.769,1.753,98.393,311.102,0.999,1
2451.293,15.994,2.951,0.058,35.783,1239.52,3.972,0.016,0.964,5.698,1.717,98.671,310.804,0.999,1
2451.394,15.991,2.958,0.058,35.794,1242.309,3.954,0.014,0.957,5.631,1.686,99.608,310.616,0.999,1
2451.496,15.997,2.977,0.059,35.805,1249.977,3.903,0.008,0.981,5.545,1.66,102.189,312.031,1,1
2451.597,16.014,3,0.059,35.811,1254.16,3.875,0,0.998,5.454,1.642,105.812,314.749,1,1
2451.698,16.078,3,0.059,35.814,1256.949,3.846,0,1.005,5.404,1.633,108.784,317.717,1,1
2451.8,16.122,3,0.059,35.811,1255.554,3.82,0,0.999,5.442,1.632,110.171,320.001,1,1
2451.901,16.169,3,0.06,35.805,1246.491,3.781,0,0.956,5.586,1.64,109.22,320.487,1,1
2452.003,16.21,3,0.06,35.797,1243.703,3.768,0,0.943,5.772,1.655,105.851,318.525,1,1
2452.104,16.251,2.972,0.061,35.792,1243.006,3.757,0.01,0.945,5.942,1.675,101.576,314.869,1,1
2452.205,16.244,2.949,0.061,35.789,1242.309,3.749,0.017,0.965,6.065,1.699,98.313,311.04,1,1
2452.307,16.222,2.942,0.062,35.811,1251.371,3.725,0.02,1.03,6.107,1.724,97.193,307.6,1,1
2452.408,16.19,2.945,0.062,35.828,1256.949,3.707,0.019,1.052,6.088,1.747,97.659,304.457,0.999,1
2452.51,16.124,2.951,0.063,35.842,1261.131,3.687,0.016,1.058,6.072,1.764,98.603,302.609,0.999,1
2452.611,16.101,2.958,0.064,35.844,1262.526,3.664,0.014,1.047,6.071,1.772,99.889,303.07,0.999,1
2452.712,16.09,2.964,0.064,35.836,1261.829,3.613,0.01,0.995,6.069,1.767,101.297,305,0.999,1
2452.814,16.089,2.962,0.064,35.839,1258.343,3.587,0.009,0.971,6.066,1.751,101.942,307.428,0.999,1
2452.915,16.108,2.963,0.064,35.839,1254.857,3.558,0.01,0.96,6.078,1.727,101.434,308.93,0.999,1
2453.016,16.121,2.957,0.065,35.83,1255.554,3.527,0.013,0.961,6.102,1.697,100.175,308.624,0.999,1
2453.118,16.137,2.955,0.065,35.828,1262.526,3.456,0.014,0.973,6.128,1.667,99.685,307.591,0.999,1
2453.219,16.157,2.962,0.065,35.825,1264.617,3.418,0.013,0.966,6.144,1.64,100.175,308.152,0.999,1
2453.32,16.229,2.968,0.065,35.83,1265.314,3.385,0.011,0.951,6.159,1.618,100.978,311.466,0.999,1
2453.422,16.284,2.971,0.065,35.847,1264.617,3.354,0.01,0.926,6.198,1.601,101.377,316.629,0.999,1
2453.523,16.35,2.967,0.066,35.892,1256.949,3.306,0.012,0.888,6.254,1.589,100.732,320.588,0.999,1
2453.624,16.427,2.96,0.067,35.922,1249.28,3.287,0.014,0.887,6.292,1.581,99.772,322.141,0.999,1
2453.726,16.616,2.965,0.068,35.958,1242.309,3.271,0.012,0.897,6.298,1.577,100.506,321.244,0.998,1
2453.827,16.734,2.981,0.069,35.983,1237.429,3.259,0.007,0.915,6.243,1.577,102.813,318.883,0.998,1
2453.928,16.872,2.991,0.07,35.997,1233.943,3.246,0.003,0.94,6.221,1.58,104.204,316.789,0.998,1
2454.03,17.028,2.982,0.071,35.992,1233.246,3.249,0.006,0.939,6.413,1.587,103.098,315.838,0.998,1
2454.131,17.374,2.966,0.072,35.975,1232.549,3.26,0.012,0.933,6.735,1.599,100.772,314.796,0.998,1
2454.232,17.55,2.956,0.073,35.955,1231.851,3.279,0.015,0.926,6.891,1.615,99.174,312.141,0.998,1
2454.333,17.722,2.947,0.074,35.919,1230.457,3.34,0.018,0.943,6.794,1.636,97.914,307.145,0.998,1
2454.434,17.891,2.933,0.075,35.905,1229.76,3.371,0.043,0.968,6.642,1.659,96.039,301.21,0.998,6
2454.535,18.245,2.917,0.076,35.903,1229.76,3.398,0.358,0.998,6.568,1.682,94.24,296.74,0.998,6
2454.636,18.44,2.911,0.077,35.908,1229.76,3.42,0.533,1.022,6.55,1.702,93.594,295.146,0.998,6
2454.738,18.649,2.916,0.078,35.914,1233.943,3.449,0.33,1.017,6.553,1.718,94.285,296.907,0.998,6
2454.839,18.871,2.929,0.079,35.911,1237.429,3.46,0.058,0.992,6.473,1.73,95.843,301.444,0.997,6
2454.94,19.328,2.945,0.081,35.903,1240.217,3.471,0.018,0.963,6.264,1.738,97.86,306.515,0.998,6
2455.042,19.553,2.957,0.082,35.897,1242.309,3.489,0.015,0.939,6.086,1.746,99.402,310.608,0.998,6
2455.143,19.771,2.954,0.083,35.889,1249.977,3.536,0.015,0.945,6.016,1.754,99.079,314.235,0.998,6
2455.244,19.977,2.938,0.083,35.889,1252.766,3.56,0.02,0.965,5.976,1.764,96.771,316.904,0.998,6
2455.345,20.357,2.921,0.083,35.894,1254.857,3.575,0.471,0.988,5.922,1.777,93.999,315.667,0.998,6
2455.446,20.533,2.91,0.083,35.894,1256.949,3.583,1.242,1.002,5.872,1.791,92.138,312.343,0.998,6
2455.548,20.707,2.907,0.083,35.911,1259.04,3.578,1.453,0.996,5.856,1.805,91.694,311.034,0.998,6
2455.649,20.883,2.913,0.083,35.919,1256.949,3.567,0.939,0.977,5.865,1.816,92.717,310.594,0.998,6
2455.75,21.259,2.926,0.083,35.919,1252.766,3.55,0.266,0.962,5.881,1.82,94.698,310.162,0.998,6
2455.852,21.454,2.939,0.083,35.914,1247.189,3.531,0.02,0.954,5.92,1.816,96.866,312.528,0.998,6
2455.953,21.642,2.95,0.083,35.897,1232.549,3.494,0.017,0.964,5.996,1.803,98.315,315.138,0.998,6
2456.054,21.813,2.951,0.08,35.892,1226.971,3.481,0.017,0.976,6.101,1.783,98.55,314.438,0.998,6
2456.155,22.064,2.939,0.076,35.897,1222.789,3.47,0.02,0.981,6.253,1.76,96.896,312.23,0.998,6
2456.256,22.136,2.921,0.073,35.9,1221.394,3.46,0.492,0.973,6.469,1.736,93.99,311.285,0.998,6
2456.358,22.173,2.907,0.07,35.911,1230.457,3.451,1.35,0.932,6.721,1.716,92.056,310.535,0.998,6
2456.459,22.179,2.908,0.067,35.914,1237.429,3.453,0.861,0.918,6.952,1.7,93.01,309.506,0.998,6
2456.56,22.114,2.922,0.064,35.911,1243.703,3.46,0.113,0.915,7.103,1.691,95.451,309.548,0.998,6
2456.661,22.048,2.94,0.06,35.903,1248.583,3.467,0.018,0.923,7.148,1.688,97.869,310.437,0.998,6
2456.763,21.964,2.955,0.057,35.889,1254.16,3.475,0.014,0.972,7.154,1.687,99.835,311.33,0.998,6
2456.864,21.869,2.969,0.059,35.872,1254.16,3.478,0.01,0.985,7.151,1.688,101.54,311.979,0.998,6
2456.965,21.693,2.974,0.06,35.855,1254.16,3.481,0.008,0.989,7.131,1.691,102.078,312.174,0.998,6
2457.066,21.642,2.962,0.062,35.839,1256.251,3.485,0.013,0.984,7.013,1.696,100.202,312.292,0.999,6
2457.168,21.631,2.939,0.064,35.808,1262.526,3.509,0.02,0.963,6.706,1.702,97.085,312.738,0.999,6
2457.269,21.667,2.926,0.065,35.797,1265.314,3.529,0.209,0.962,6.269,1.712,95.003,313.422,0.999,6
2457.37,21.879,2.929,0.067,35.792,1266.709,3.556,0.147,0.973,5.836,1.727,95.296,313.922,0.999,6
2457.472,22.04,2.94,0.068,35.789,1265.314,3.589,0.02,0.996,5.599,1.746,96.869,312.691,0.998,6
2457.573,22.224,2.946,0.07,35.8,1252.069,3.669,0.018,1.036,5.553,1.768,97.777,309.358,0.998,6
2457.674,22.419,2.941,0.071,35.814,1243.006,3.712,0.02,1.042,5.549,1.789,96.928,305.358,0.998,6
2457.776,22.802,2.927,0.071,35.83,1233.943,3.752,0.272,1.037,5.543,1.804,94.678,302.371,0.998,6
2457.877,22.976,2.915,0.072,35.847,1226.971,3.79,0.906,1.023,5.535,1.811,92.82,300.657,0.998,6
2457.979,23.131,2.914,0.073,35.867,1222.091,3.848,0.799,1.008,5.507,1.807,92.973,299.953,0.999,6
2458.08,23.259,2.92,0.073,35.867,1226.274,3.865,0.267,1.011,5.534,1.793,94.545,300.074,0.999,6
2458.181,23.378,2.921,0.074,35.864,1230.457,3.869,0.136,1.016,5.76,1.773,95.178,301.17,0.999,6
2458.282,23.339,2.914,0.075,35.861,1233.246,3.86,0.315,1.019,6.306,1.753,94.303,302.027,0.999,6
2458.384,23.221,2.911,0.075,35.853,1236.731,3.816,0.627,0.992,7.139,1.736,93.434,301.018,0.999,6
2458.485,23.028,2.92,0.076,35.853,1237.429,3.793,0.402,0.968,8.034,1.727,94.291,300.388,0.999,6
2458.586,22.485,2.931,0.078,35.853,1235.337,3.779,0.096,0.939,8.72,1.729,95.627,302.09,0.999,6
2458.688,22.191,2.935,0.079,35.855,1231.851,3.779,0.027,0.92,9.074,1.742,96.247,304.192,0.998,6
2458.789,21.918,2.928,0.08,35.858,1229.063,3.835,0.059,0.927,8.999,1.767,95.884,305.391,0.999,6
2458.89,21.689,2.913,0.081,35.847,1227.669,3.892,0.373,0.958,8.333,1.806,94.29,305.277,1,6
2458.992,21.391,2.903,0.082,35.822,1225.577,3.965,1.058,0.995,7.317,1.857,92.636,303.236,0.999,6
2459.093,21.32,2.901,0.083,35.789,1222.789,4.045,1.618,1.032,6.318,1.918,91.61,300.2,0.998,6
2459.194,21.291,2.897,0.084,35.714,1217.211,4.199,2.04,1.075,5.683,1.986,90.601,298.195,0.998,6
2459.296,21.296,2.887,0.085,35.697,1215.817,4.263,2.842,1.076,5.403,2.051,88.853,297.272,0.999,6
2459.397,21.386,2.875,0.086,35.686,1216.514,4.311,4.032,1.079,5.302,2.102,86.46,294.938,0.999,6
2459.499,21.464,2.867,0.087,35.689,1219.303,4.338,4.758,1.087,5.19,2.127,84.804,290.447,0.999,6
2459.6,21.56,2.866,0.088,35.722,1227.669,4.32,4.825,1.118,5.087,2.119,84.438,286.736,0.999,6
2459.701,21.676,2.87,0.089,35.739,1232.549,4.284,4.699,1.126,5.027,2.075,84.671,286.04,0.999,6
2459.803,21.952,2.881,0.09,35.755,1236.731,4.235,3.948,1.115,4.9,2.004,86.382,289.92,0.999,6
2459.905,22.095,2.901,0.091,35.772,1239.52,4.175,1.936,1.089,4.749,1.917,90.223,299.222,0.999,6
2460.006,22.22,2.926,0.092,35.769,1244.4,4.045,0.183,1.007,4.907,1.828,94.949,308.19,0.999,6
2460.107,22.303,2.952,0.092,35.764,1246.491,3.982,0.016,0.973,5.538,1.747,98.862,311.325,0.998,6
2460.209,22.281,2.966,0.093,35.761,1249.28,3.922,0.012,0.949,6.525,1.682,100.687,312.541,0.999,6
2460.31,22.175,2.963,0.093,35.764,1253.463,3.871,0.013,0.937,7.556,1.639,100.254,314.798,0.999,6
2460.412,22.025,2.95,0.093,35.775,1263.223,3.791,0.017,0.944,8.254,1.615,98.505,315.968,0.999,6
2460.513,21.862,2.94,0.093,35.786,1263.92,3.761,0.02,0.944,8.525,1.608,97.009,317.291,0.999,6
2460.615,21.602,2.939,0.094,35.789,1262.526,3.738,0.02,0.94,8.53,1.617,97.044,319.443,0.999,6
2460.716,21.536,2.955,0.094,35.794,1259.737,3.728,0.015,0.927,8.335,1.635,99.434,318.862,0.998,6
2460.817,21.513,2.975,0.094,35.8,1254.16,3.741,0.008,0.893,7.817,1.661,102.196,315.539,0.998,6
2460.919,21.52,2.983,0.094,35.803,1248.583,3.763,0.005,0.893,7.015,1.694,103.471,312.898,0.998,6
2461.02,21.547,2.978,0.094,35.8,1242.309,3.793,0.007,0.904,6.234,1.73,102.791,311.959,0.998,6
2461.122,21.527,2.969,0.094,35.789,1238.823,3.829,0.01,0.929,5.853,1.769,101.36,311.725,0.998,6
2461.223,21.463,2.961,0.094,35.789,1240.217,3.892,0.013,0.978,5.942,1.806,100.028,311.454,0.998,6
2461.324,21.346,2.947,0.094,35.814,1242.309,3.915,0.018,0.988,6.136,1.84,97.888,311.17,0.998,6
2461.426,20.934,2.926,0.094,35.842,1243.703,3.93,0.262,0.989,6.138,1.867,94.81,311.034,0.998,6
2461.527,20.645,2.91,0.094,35.875,1246.491,3.939,1.455,0.98,6.091,1.888,92.126,310.674,0.998,6
2461.628,20.313,2.898,0.094,35.903,1254.857,3.938,2.484,0.984,6.026,1.904,90.496,309.634,0.998,6
2461.73,19.949,2.894,0.093,35.903,1256.949,3.932,2.819,0.997,5.927,1.917,89.939,308.446,0.998,6
2461.831,19.169,2.9,0.091,35.903,1256.251,3.921,2.178,1.019,5.823,1.93,90.827,307.402,0.999,6
2461.933,18.775,2.914,0.09,35.894,1254.857,3.914,0.934,1.04,5.717,1.942,92.98,306.047,0.999,6
2462.034,18.394,2.925,0.088,35.853,1256.251,3.919,0.229,1.048,5.627,1.953,94.927,304.261,0.999,6
2462.135,18.032,2.923,0.087,35.819,1257.646,3.932,0.186,1.038,5.595,1.957,95.087,302.706,0.999,6
2462.236,17.396,2.915,0.086,35.786,1258.343,3.952,0.393,1.02,5.614,1.952,94.208,301.884,0.999,6
2462.338,17.128,2.911,0.084,35.767,1259.737,3.977,0.641,1.009,5.679,1.934,93.435,301.434,0.999,6
2462.439,16.892,2.914,0.083,35.736,1260.434,4.037,0.618,1.028,5.755,1.905,93.501,300.973,0.999,6
2462.54,16.689,2.918,0.084,35.722,1256.949,4.064,0.407,1.053,5.794,1.868,94.102,300.936,0.999,6
2462.642,16.359,2.917,0.085,35.722,1250.674,4.081,0.214,1.075,5.873,1.826,94.777,301.935,0.999,6
2462.743,16.222,2.914,0.085,35.728,1245.794,4.084,0.088,1.085,6.02,1.785,95.395,303.618,0.998,6
2462.844,16.094,2.914,0.086,35.767,1242.309,4.057,0.021,1.059,6.133,1.747,96.355,305.186,0.998,6
2462.946,15.972,2.937,0.087,35.797,1244.4,4.029,0.017,1.026,6.159,1.713,98.541,306.587,0.997,6
2463.047,15.727,2.962,0.088,35.817,1247.886,3.993,0.011,0.997,6.12,1.681,100.823,308.044,0.997,6
2463.149,15.602,2.969,0.089,35.83,1252.766,3.95,0.011,0.976,6.045,1.65,101.119,309.768,0.997,6
2463.25,15.476,2.961,0.09,35.847,1261.131,3.851,0.014,0.965,5.966,1.62,99.909,311.605,0.997,6
2463.352,15.348,2.963,0.085,35.85,1261.131,3.803,0.013,0.968,5.898,1.589,100.204,313.144,0.997,6
2463.453,15.095,2.98,0.081,35.853,1259.737,3.755,0.007,0.967,5.827,1.561,102.839,314.471,0.997,6
2463.554,14.979,2.994,0.076,35.855,1254.857,3.709,0.001,0.958,5.774,1.535,104.952,316.279,0.997,6
2463.656,14.877,2.997,0.071,35.88,1245.794,3.62,0.001,0.914,5.771,1.513,105.111,318.703,0.997,6
2463.757,14.797,2.995,0.066,35.894,1242.309,3.579,0.002,0.896,5.781,1.496,104.756,320.989,0.997,6
2463.858,14.722,3,0.061,35.908,1238.823,3.543,0,0.887,5.774,1.484,106.204,322.541,0.997,6
2463.96,14.728,3,0.056,35.925,1237.429,3.508,0,0.89,5.766,1.477,108.683,323.483,0.997,6
2464.061,14.757,3,0.051,35.95,1238.126,3.43,0,0.919,5.775,1.474,110.259,323.8,0.997,6
2464.162,14.805,3,0.052,35.947,1240.217,3.39,0,0.925,5.795,1.477,110.537,322.866,0.997,6
2464.263,14.931,3,0.053,35.933,1243.703,3.353,0,0.925,5.805,1.486,109.6,320.448,0.997,6
2464.365,14.998,3,0.054,35.908,1247.886,3.322,0,0.918,5.808,1.502,107.036,317.274,0.997,6
2464.466,15.062,2.991,0.055,35.844,1252.766,3.284,0.003,0.912,5.847,1.525,104.117,313.853,0.997,6
2464.567,15.119,2.979,0.055,35.811,1254.857,3.281,0.007,0.93,5.91,1.555,102.52,309.828,0.997,6
2464.668,15.199,2.977,0.056,35.789,1257.646,3.282,0.008,0.958,5.94,1.587,102.146,305.384,0.997,6
2464.77,15.219,2.967,0.057,35.778,1258.343,3.288,0.011,0.996,5.946,1.62,100.815,301.611,0.997,6
2464.871,15.226,2.949,0.058,35.778,1256.949,3.302,0.017,1.054,5.97,1.647,98.153,299.644,0.997,6
2464.972,15.221,2.934,0.059,35.78,1256.251,3.304,0.021,1.061,6.023,1.664,96.421,299.885,0.997,6
2465.074,15.177,2.935,0.06,35.778,1254.16,3.301,0.02,1.051,6.071,1.668,97.057,301.806,0.997,6
2465.175,15.139,2.946,0.062,35.767,1249.28,3.296,0.014,1.027,6.089,1.658,99.571,304.426,0.997,6
2465.277,15.092,2.961,0.063,35.767,1240.914,3.274,0.007,0.993,6.099,1.636,102.449,306.823,0.997,6
2465.378,15.038,2.993,0.064,35.769,1239.52,3.261,0.001,0.986,6.114,1.603,104.83,308.431,0.997,6
2465.479,14.933,3,0.065,35.767,1238.823,3.249,0,0.99,6.124,1.565,106.129,309.397,0.997,6
2465.581,14.893,3,0.067,35.764,1243.703,3.239,0,0.996,6.139,1.524,106.852,310.573,0.997,6
2465.682,14.862,3,0.068,35.775,1256.949,3.218,0,0.983,6.169,1.484,107.794,312.503,0.997,6
2465.784,14.839,3,0.068,35.789,1261.829,3.209,0,0.966,6.211,1.446,108.868,315.003,0.997,1
2465.885,14.8,3,0.069,35.803,1263.92,3.201,0,0.943,6.246,1.41,108.977,318.045,0.997,1
2465.986,14.779,3,0.069,35.811,1263.92,3.196,0,0.928,6.257,1.376,107.99,321.352,0.997,1
2466.088,14.76,3,0.069,35.805,1255.554,3.19,0,0.922,6.225,1.344,107.511,324.245,0.997,1
2466.189,14.748,3,0.07,35.8,1249.28,3.182,0,0.935,6.131,1.314,108.421,327.605,0.997,1
2466.291,14.755,3,0.07,35.792,1245.097,3.169,0,0.945,5.99,1.286,110.404,331.58,0.997,1
2466.392,14.773,3,0.07,35.772,1243.006,3.15,0,0.943,5.869,1.262,111.597,334.093,0.997,1
2466.493,14.796,3,0.071,35.725,1243.006,3.089,0,0.911,5.791,1.241,111.645,334.856,0.997,1
2466.595,14.822,3,0.071,35.717,1243.703,3.048,0,0.888,5.725,1.226,111.276,336.865,0.997,1
2466.696,14.866,3,0.072,35.725,1245.097,3.004,0,0.871,5.654,1.215,111.164,341.879,0.997,1
2466.798,14.88,3,0.073,35.742,1246.491,2.956,0,0.868,5.588,1.208,111.856,346.917,0.997,1
2466.899,14.886,2.989,0.074,35.775,1247.189,2.852,0.004,0.886,5.53,1.203,113.72,351.103,0.997,1
2467,14.882,3,0.074,35.786,1246.491,2.8,0,0.895,5.473,1.2,115.427,355.068,0.997,1
2467.102,14.852,3,0.075,35.8,1245.097,2.747,0,0.898,5.415,1.197,115.718,357.045,0.997,1
2467.203,14.833,2.994,0.076,35.811,1243.703,2.697,0.002,0.893,5.356,1.195,114.299,357.201,0.997,1
2467.305,14.818,2.983,0.076,35.819,1242.309,2.617,0.006,0.867,5.303,1.195,113.005,357.712,0.997,1
2467.406,14.809,2.985,0.078,35.814,1242.309,2.589,0.005,0.867,5.244,1.199,113.276,357.607,0.997,1
2467.508,14.81,2.993,0.079,35.811,1241.611,2.572,0.003,0.879,5.166,1.207,114.163,355.738,0.997,1
2467.609,14.818,2.991,0.08,35.814,1242.309,2.564,0.003,0.902,5.106,1.222,113.98,351.265,0.997,1
2467.71,14.827,2.971,0.081,35.839,1246.491,2.573,0.01,0.966,5.136,1.241,111.482,343.764,0.997,1
2467.812,14.832,2.937,0.083,35.85,1247.189,2.58,0.032,0.984,5.294,1.262,106.878,335.282,0.997,1
2467.913,14.821,2.907,0.084,35.872,1247.189,2.583,2.996,0.987,5.625,1.283,100.848,325.864,0.997,1
2468.014,14.806,2.881,0.085,35.9,1246.491,2.58,7.247,0.973,6.203,1.299,94.968,312.575,0.997,1
2468.116,14.788,2.867,0.086,35.928,1246.491,2.555,7.925,0.932,6.847,1.308,92.133,300.224,0.997,1
2468.217,14.77,2.873,0.086,35.922,1247.189,2.535,7.142,0.919,7.175,1.308,93.939,296.938,0.997,1
2468.318,14.746,2.896,0.086,35.905,1248.583,2.51,4.008,0.915,6.936,1.3,99.194,301.955,0.997,1
2468.42,14.737,2.922,0.086,35.875,1249.977,2.485,0.6,0.919,6.491,1.286,104.586,313.165,0.997,1
2468.521,14.727,2.948,0.086,35.817,1254.857,2.438,0.018,0.915,6.172,1.269,108.525,329.033,0.997,1
2468.622,14.72,2.97,0.086,35.794,1258.343,2.422,0.01,0.901,6.08,1.252,111.364,343.479,0.997,1
2468.723,14.728,2.986,0.086,35.775,1259.04,2.412,0.005,0.881,6.102,1.237,113.387,349.374,0.997,1
2468.825,14.754,2.993,0.086,35.761,1258.343,2.409,0.002,0.861,6.116,1.225,114.227,349.548,0.997,1
2468.926,14.796,2.983,0.086,35.739,1252.069,2.408,0.006,0.853,6.094,1.215,113.028,348.115,0.997,1
2469.027,14.848,2.96,0.086,35.739,1247.189,2.409,0.014,0.862,6.079,1.208,110.112,347.965,0.997,1
2469.129,14.96,2.939,0.085,35.742,1242.309,2.41,0.021,0.881,6.116,1.202,107.288,349.859,0.997,1
2469.23,15.009,2.932,0.085,35.75,1236.731,2.41,0.106,0.896,6.152,1.196,106.343,352.014,0.997,1
2469.332,15.051,2.939,0.085,35.767,1233.246,2.406,0.021,0.892,6.152,1.19,107.376,353.525,0.997,1
2469.433,15.087,2.956,0.085,35.767,1233.943,2.401,0.015,0.874,6.132,1.184,109.62,355.893,0.997,1
2469.535,15.147,2.976,0.084,35.761,1236.731,2.393,0.008,0.854,6.118,1.179,112.169,357.549,0.997,1
2469.636,15.17,2.997,0.084,35.761,1241.611,2.387,0.001,0.842,6.122,1.176,114.739,355.808,0.997,1
2469.738,15.189,3,0.084,35.761,1246.491,2.376,0,0.852,6.136,1.176,115.711,352.161,0.997,1
2469.839,15.205,3,0.083,35.767,1245.794,2.371,0,0.871,6.157,1.178,115.334,348.421,0.997,1
2469.94,15.222,3,0.082,35.783,1243.006,2.359,0,0.886,6.182,1.183,115.04,344.494,0.997,1
2470.042,15.221,3,0.082,35.786,1238.823,2.346,0,0.891,6.202,1.191,115.998,342.184,0.997,1
2470.143,15.211,3,0.081,35.78,1224.183,2.322,0,0.876,6.215,1.203,117.544,343.036,0.997,1
2470.245,15.191,3,0.081,35.794,1217.909,2.311,0,0.861,6.229,1.219,117.844,345.296,0.997,1
2470.346,15.116,3,0.08,35.8,1213.726,2.306,0,0.856,6.252,1.238,115.977,346.516,0.997,1
2470.448,15.064,2.982,0.079,35.8,1210.937,2.301,0.006,0.861,6.274,1.26,112.828,344.255,0.997,1
2470.549,15.006,2.961,0.079,35.819,1209.543,2.308,0.013,0.905,6.276,1.284,110.22,338.671,0.997,1
2470.65,14.945,2.954,0.079,35.817,1212.331,2.32,0.016,0.931,6.265,1.306,109.354,331.913,0.997,1
2470.752,14.818,2.954,0.08,35.817,1215.817,2.337,0.016,0.946,6.246,1.324,109.318,325.561,0.997,1
2470.853,14.759,2.944,0.081,35.811,1218.606,2.359,0.019,0.95,6.223,1.336,108.048,320.479,0.997,1
2470.954,14.705,2.925,0.081,35.775,1224.183,2.414,0.373,0.926,6.186,1.339,105.295,318.984,0.997,1
2471.056,14.659,2.913,0.082,35.769,1225.577,2.447,1.483,0.92,6.079,1.334,103.065,320.677,0.997,1
2471.157,14.597,2.914,0.083,35.775,1226.274,2.483,1.22,0.922,5.936,1.322,103.449,323.743,0.997,1
2471.259,14.584,2.925,0.083,35.783,1226.971,2.514,0.297,0.93,5.898,1.305,105.498,327.065,0.997,1
2471.36,14.584,2.941,0.084,35.786,1229.76,2.56,0.02,0.956,5.953,1.286,107.767,330.558,0.997,1
2471.461,14.596,2.951,0.081,35.786,1230.457,2.568,0.017,0.954,5.955,1.267,108.929,334.057,0.997,1
2471.563,14.646,2.95,0.078,35.792,1231.154,2.57,0.017,0.939,5.975,1.251,108.795,337.469,0.997,1
2471.664,14.677,2.943,0.075,35.797,1233.246,2.567,0.019,0.915,6.093,1.238,107.864,340.462,0.997,1
2471.766,14.71,2.939,0.072,35.805,1234.64,2.559,0.021,0.863,6.158,1.229,107.29,342.738,0.997,1
2471.867,14.743,2.943,0.069,35.797,1236.034,2.553,0.02,0.851,6.193,1.223,107.824,344.681,0.997,1
2471.968,14.808,2.954,0.065,35.783,1236.731,2.55,0.016,0.852,6.248,1.22,109.246,346.257,0.997,1
2472.07,14.84,2.964,0.062,35.775,1237.429,2.549,0.013,0.864,6.222,1.218,110.574,346.923,0.997,1
2472.171,14.87,2.971,0.059,35.764,1238.823,2.553,0.01,0.882,6.071,1.219,111.458,346.622,0.997,1
2472.272,14.899,2.968,0.06,35.764,1238.823,2.554,0.011,0.885,5.853,1.22,111.161,345.383,0.997,1
2472.374,14.951,2.958,0.062,35.767,1238.126,2.555,0.014,0.877,5.622,1.222,109.858,343.6,0.997,1
2472.475,14.975,2.95,0.063,35.755,1236.731,2.553,0.017,0.867,5.445,1.225,108.848,341.813,0.997,1
2472.577,14.998,2.955,0.064,35.739,1236.731,2.545,0.015,0.877,5.405,1.228,109.462,340.008,0.997,1
2472.678,15.017,2.962,0.065,35.733,1236.731,2.54,0.013,0.89,5.507,1.232,110.31,338.197,0.997,1
2472.78,15.037,2.959,0.066,35.733,1236.731,2.53,0.014,0.909,5.649,1.237,109.958,336.781,0.997,1
2472.881,15.038,2.95,0.067,35.744,1238.126,2.518,0.017,0.924,5.733,1.241,108.805,335.83,0.997,1
2472.982,15.032,2.945,0.068,35.736,1245.794,2.493,0.019,0.92,5.74,1.245,108.146,335.06,0.997,1
2473.084,15.024,2.945,0.069,35.717,1252.766,2.482,0.019,0.902,5.618,1.248,108.041,335.109,0.997,1
2473.186,15,2.947,0.07,35.703,1259.04,2.472,0.018,0.882,5.462,1.251,108.391,336.804,0.997,1
2473.287,14.986,2.952,0.071,35.694,1263.223,2.465,0.016,0.872,5.413,1.252,109.074,338.738,0.997,1
2473.388,14.97,2.956,0.072,35.694,1263.92,2.452,0.015,0.882,5.434,1.252,109.585,339.915,0.997,1
2473.49,14.954,2.955,0.073,35.697,1261.829,2.446,0.016,0.904,5.48,1.25,109.401,340.515,0.997,1
2473.591,14.917,2.952,0.074,35.703,1257.646,2.443,0.016,0.922,5.539,1.247,109.054,341.019,0.997,1
2473.693,14.893,2.952,0.075,35.722,1252.069,2.44,0.016,0.928,5.569,1.243,109.04,341.628,0.997,1
2473.794,14.864,2.952,0.076,35.792,1243.006,2.436,0.016,0.904,5.557,1.239,109.044,341.797,0.997,1
2473.896,14.829,2.949,0.077,35.825,1241.611,2.44,0.018,0.88,5.532,1.236,108.634,340.616,0.997,1
2473.997,14.753,2.952,0.077,35.85,1243.006,2.448,0.016,0.866,5.509,1.234,109.072,338.312,0.997,1
2474.099,14.719,2.965,0.078,35.858,1245.097,2.458,0.012,0.866,5.49,1.233,110.755,335.726,0.997,1
2474.2,14.693,2.981,0.078,35.825,1245.794,2.479,0.007,0.9,5.482,1.232,112.706,333.227,0.997,1
2474.302,14.677,2.988,0.079,35.8,1247.189,2.485,0.004,0.919,5.485,1.231,113.671,332.24,0.997,1
2474.403,14.669,2.985,0.079,35.769,1247.886,2.488,0.005,0.927,5.491,1.229,113.263,333.943,0.997,1
